amount,transaction_type,tx_category,device_id_hash,sim_change_frequency,network_type,new_device_login,time_since_login_seconds,is_smurf_pattern,recent_cashins_24h,is_post_downtime,receiver_risk_score,is_legit_merchant,is_mule_destination,merchant_name_risk,Token_latency_seconds,geo_velocity_kmh,distance_from_last_cashout_km,transaction_hour,is_night_transaction,cashout_interval_hours,amount_normalized,is_new_device,distance_km,time_since_last_tx,tx_count_last_10s,tx_count_last_1min,token_age,geo_speed,merchant_type,is_night,transaction_hour_legacy,merchant_risk_score,fraud_label
242.74,cash_out_agent,cash_ops,849a2826,5,0,0,0,0,3,0,0.28,0,0,1,84,38.55,375.18,11.485811431431221,0,9.7,2.43,0,375.18,35033,0,3,84,38.55,1,0,11.485811431431221,0.72,1
113.71,merchant_payment,merchant,cf95180a,4,1,0,0,0,2,0,0.05,1,0,0,90,0.0,0.0,11.429530921584673,0,22.0,1.14,0,0.0,79371,0,2,90,0.0,0,0,11.429530921584673,0.95,0
123.03,bill_payment,utilities,3f53b6b1,3,0,1,3020,0,0,0,0.14,1,0,0,134,100.4,358.4,5.181123090461544,0,3.6,1.23,1,358.4,12851,0,0,134,100.4,0,0,5.181123090461544,0.86,1
178.03,airtime_topup,utilities,4190fa18,3,0,0,0,0,1,0,0.01,1,0,0,124,0.0,0.0,0.0,1,15.1,1.78,0,0.0,54384,0,1,124,0.0,0,1,0.0,0.99,0
734.57,airtime_topup,utilities,5710912d,2,0,1,1131,0,1,0,0.22,1,0,0,106,16.54,225.32,13.424830358293063,0,13.6,7.35,1,225.32,49053,0,1,106,16.54,0,0,13.424830358293063,0.78,1
45.36,bill_payment,utilities,7af1678c,3,1,0,0,0,3,0,0.16,0,0,1,143,13.16,221.18,13.074158481461245,0,16.8,0.45,0,221.18,60496,0,3,143,13.16,1,0,13.074158481461245,0.84,0
112.58,p2p_transfer,p2p,a5e4c072,2,0,0,0,0,2,0,0.07,1,0,0,118,78.19,235.67,9.076690101830478,0,3.0,1.13,0,235.67,10850,0,2,118,78.19,0,0,9.076690101830478,0.93,0
95.21,merchant_payment,merchant,9db4a379,0,0,0,0,1,3,0,0.12,0,1,1,67,10.44,235.67,0.0,1,22.6,0.95,0,235.67,81244,1,3,67,10.44,1,1,0.0,0.88,1
228.32,merchant_payment,merchant,4ee89ffd,3,1,0,0,0,2,0,0.26,0,0,1,95,21.19,320.87,3.0,1,15.1,2.28,0,320.87,54522,0,2,95,21.19,1,1,3.0,0.74,1
638.19,bill_payment,utilities,4300a387,0,0,0,0,0,0,0,0.19,1,0,0,9,169.73,225.32,10.935459542749513,0,1.3,6.38,0,225.32,4779,0,0,9,169.73,0,0,10.935459542749513,0.81,1
248.66,p2p_transfer,p2p,477e9a7c,0,0,0,0,0,4,0,0.21,1,0,0,5,0.0,0.0,22.0,1,13.4,2.49,0,0.0,48368,0,4,5,0.0,0,1,22.0,0.79,0
366.85,bill_payment,utilities,2087a2b5,1,0,0,0,0,1,0,0.68,0,1,1,132,0.0,0.0,11.156978450949751,0,3.9,3.67,0,0.0,13863,0,1,132,0.0,1,0,11.156978450949751,0.32,1
120.51,merchant_payment,merchant,daaa6c45,3,0,0,0,0,1,0,0.04,1,0,0,85,4.72,104.56,11.426739800465478,0,22.2,1.21,0,104.56,79770,0,1,85,4.72,0,0,11.426739800465478,0.96,0
93.99,merchant_payment,merchant,d9b603af,2,1,0,0,0,3,0,0.11,1,0,0,33,36.92,320.87,8.593447453821922,0,8.7,0.94,0,320.87,31289,0,3,33,36.92,0,0,8.593447453821922,0.89,0
161.77,cash_out_agent,cash_ops,92f01cd7,4,0,0,0,0,1,0,0.15,1,0,0,161,11.06,235.67,10.83249560365254,0,21.3,1.62,0,235.67,76744,0,1,161,11.06,0,0,10.83249560365254,0.85,0
315.04,p2p_transfer,p2p,48541dcf,2,1,0,0,0,2,1,0.16,1,0,0,59,15.27,104.56,5.0,1,6.8,3.15,0,104.56,24657,0,2,59,15.27,0,1,5.0,0.84,1
323.53,bill_payment,utilities,8603d73a,0,0,0,0,0,1,0,0.26,0,0,1,137,17.1,375.18,18.64775944679295,0,21.9,3.24,0,375.18,78981,0,1,137,17.1,1,0,18.64775944679295,0.74,1
87.08,cash_out_agent,cash_ops,013ce136,4,0,0,0,0,1,0,0.17,1,0,0,71,49.14,472.26,14.369304325825876,0,9.6,0.87,0,472.26,34597,0,1,71,49.14,0,0,14.369304325825876,0.83,0
56.62,cash_in_agent,cash_ops,baf6511f,3,0,0,0,0,0,0,0.26,1,0,0,22,15.07,225.32,9.405849683640024,0,14.9,0.57,0,225.32,53817,0,0,22,15.07,0,0,9.405849683640024,0.74,0
417.67,cash_out_agent,cash_ops,2e6a513b,3,0,0,0,0,3,0,0.29,1,0,0,105,29.3,225.32,5.0,1,7.7,4.18,0,225.32,27688,0,3,105,29.3,0,1,5.0,0.71,0
181.12,airtime_topup,utilities,56cc322f,2,1,0,0,0,0,0,0.02,1,0,0,84,26.92,325.4,0.0,1,12.1,1.81,0,325.4,43515,0,0,84,26.92,0,1,0.0,0.98,0
500.0,p2p_transfer,p2p,80dd96c8,2,0,0,0,0,3,0,0.03,1,0,0,7,0.0,0.0,4.0,1,17.1,5.0,0,0.0,61414,0,3,7,0.0,0,1,4.0,0.97,1
428.72,merchant_payment,utilities,d5f45609,3,0,0,0,0,4,0,0.19,1,0,0,33,221.26,375.18,15.091849652233103,0,6.5,4.29,0,375.18,23408,0,4,33,221.26,0,0,15.091849652233103,0.81,1
126.6,merchant_payment,merchant,3c169602,3,1,1,1772,0,1,0,0.14,1,0,0,102,12.53,225.32,23.0,1,18.0,1.27,1,225.32,64725,0,1,102,12.53,0,1,23.0,0.86,0
115.95,cash_in_agent,cash_ops,f1521a49,2,0,0,0,0,2,0,0.07,0,0,1,18,144.99,320.87,17.884802291377564,0,2.2,1.16,0,320.87,7967,0,2,18,144.99,1,0,17.884802291377564,0.93,1
331.07,bill_payment,utilities,14aa6f35,2,0,0,0,0,1,0,0.26,1,0,0,164,25.85,157.74,5.0,1,6.1,3.31,0,157.74,21966,0,1,164,25.85,0,1,5.0,0.74,1
517.91,airtime_topup,utilities,85af4d02,3,0,1,2031,0,6,0,0.06,1,0,0,44,32.64,325.4,7.699500206558799,0,10.0,5.18,1,325.4,35894,0,6,44,32.64,0,0,7.699500206558799,0.94,1
150.39,merchant_payment,merchant,08c5ed42,5,0,0,0,0,0,0,0.11,1,0,0,95,0.0,0.0,8.13860547189504,0,19.2,1.5,0,0.0,69041,0,0,95,0.0,0,0,8.13860547189504,0.89,0
575.69,cash_out_agent,cash_ops,bf6070d5,2,0,0,0,0,3,0,0.29,1,0,0,33,5.56,104.56,16.615976475720377,0,18.8,5.76,0,104.56,67655,0,3,33,5.56,0,0,16.615976475720377,0.71,0
278.36,p2p_transfer,p2p,54b4393f,2,0,0,0,0,0,0,0.2,1,0,0,51,15.01,358.4,9.177525074542414,0,23.9,2.78,0,358.4,85950,0,0,51,15.01,0,0,9.177525074542414,0.8,1
312.32,p2p_transfer,p2p,f1944e9c,3,1,0,0,0,0,0,0.1,1,0,0,28,27.97,221.18,13.823371100622484,0,7.9,3.12,0,221.18,28471,0,0,28,27.97,0,0,13.823371100622484,0.9,0
341.35,p2p_transfer,p2p,0b5e1f8a,16,0,0,0,0,0,0,0.09,1,1,0,87,26.64,157.74,13.572905380998973,0,5.9,3.41,0,157.74,21316,0,0,87,26.64,0,0,13.572905380998973,0.91,1
18.7,p2p_transfer,p2p,455df281,0,0,0,0,0,2,0,0.08,1,0,0,162,18.28,157.74,0.0,1,8.6,0.19,0,157.74,31062,0,2,162,18.28,0,1,0.0,0.92,0
505.89,cash_in_agent,cash_ops,375eebe8,2,0,0,0,0,0,0,0.11,1,0,0,71,10.27,225.32,4.0,1,21.9,5.06,0,225.32,79016,0,0,71,10.27,0,1,4.0,0.89,1
243.2,merchant_payment,merchant,44dd2e64,5,0,0,0,0,2,0,0.15,1,0,0,84,13.45,235.67,9.880111243519515,0,17.5,2.43,0,235.67,63067,0,2,84,13.45,0,0,9.880111243519515,0.85,0
344.22,merchant_payment,merchant,756791f3,3,0,1,883,0,1,0,0.01,1,0,0,61,20.74,472.26,0.0,1,22.8,3.44,1,472.26,81973,0,1,61,20.74,0,1,0.0,0.99,1
83.3,p2p_transfer,p2p,f2a7f11a,2,0,0,0,1,1,0,0.95,0,1,1,70,62.31,235.67,9.872374608419385,0,3.8,0.83,0,235.67,13616,1,1,70,62.31,1,0,9.872374608419385,0.05,1
422.48,cash_out_agent,cash_ops,4097b0ec,4,1,0,0,0,0,0,0.21,1,0,0,19,112.57,320.87,9.999646556515625,0,2.9,4.22,0,320.87,10261,0,0,19,112.57,0,0,9.999646556515625,0.79,1
93.9,airtime_topup,utilities,eac08d96,1,0,0,0,0,0,0,0.01,1,0,0,109,27.64,375.18,3.0,1,13.6,0.94,0,375.18,48861,0,0,109,27.64,0,1,3.0,0.99,0
348.19,p2p_transfer,p2p,be04e0fe,3,0,1,2670,0,3,0,0.23,1,0,0,145,17.61,375.18,4.0,1,21.3,3.48,1,375.18,76707,0,3,145,17.61,0,1,4.0,0.77,1
185.9,p2p_transfer,p2p,262a8e34,0,0,0,0,0,1,0,0.23,1,0,0,16,39.63,472.26,13.930362862534876,0,11.9,1.86,0,472.26,42895,0,1,16,39.63,0,0,13.930362862534876,0.77,0
99.6,bill_payment,utilities,eb63c90e,4,0,0,0,0,2,0,0.06,1,0,0,76,259.03,358.4,3.0,1,1.4,1.0,0,358.4,4981,0,2,76,259.03,0,1,3.0,0.94,1
327.97,cash_out_agent,cash_ops,85c7782c,3,0,0,0,0,1,1,0.09,1,0,0,169,10.24,235.67,23.0,1,23.0,3.28,0,235.67,82830,0,1,169,10.24,0,1,23.0,0.91,1
310.39,p2p_transfer,p2p,3f53b6b1,4,0,0,0,0,2,0,0.14,1,0,0,11,9.56,104.56,12.58406487203497,0,10.9,3.1,0,104.56,39357,0,2,11,9.56,0,0,12.58406487203497,0.86,1
114.82,cash_in_agent,cash_ops,30d2dcb2,4,1,0,0,0,2,0,0.22,1,0,0,81,22.64,375.18,11.052822641189357,0,16.6,1.15,0,375.18,59649,0,2,81,22.64,0,0,11.052822641189357,0.78,0
68.91,airtime_topup,utilities,209b46ec,4,0,0,0,0,3,0,0.14,1,0,0,142,20.88,157.74,10.21753015467736,0,7.6,0.69,0,157.74,27199,0,3,142,20.88,0,0,10.21753015467736,0.86,0
108.33,p2p_transfer,p2p,7ba98f98,4,0,0,0,0,2,0,0.15,1,0,0,27,5.66,104.56,14.626373249295613,0,18.5,1.08,0,104.56,66487,0,2,27,5.66,0,0,14.626373249295613,0.85,0
126.29,airtime_topup,utilities,59e8ed6c,0,0,0,0,0,2,0,0.77,1,1,0,556,41.27,358.4,15.205538242110178,0,8.7,1.26,0,358.4,31262,0,2,556,41.27,0,0,15.205538242110178,0.23,1
774.83,merchant_payment,merchant,30d3936f,0,0,0,0,0,2,0,0.26,1,0,0,133,12.12,104.56,10.581430752429222,0,8.6,7.75,0,104.56,31057,0,2,133,12.12,0,0,10.581430752429222,0.74,0
111.18,cash_out_agent,cash_ops,780b2353,0,0,0,0,0,4,0,0.02,1,0,0,120,0.0,0.0,12.728984002272167,0,11.2,1.11,0,0.0,40449,0,4,120,0.0,0,0,12.728984002272167,0.98,0
32.08,bill_payment,utilities,e823d5a1,1,1,0,0,0,0,0,0.27,1,0,0,47,18.31,358.4,13.662711252759033,0,19.6,0.32,0,358.4,70470,0,0,47,18.31,0,0,13.662711252759033,0.73,0
366.15,p2p_transfer,p2p,fa1b587c,3,0,0,0,0,3,0,0.83,0,0,1,115,84.99,225.32,12.402431066689513,0,16.9,3.66,0,225.32,60978,0,3,115,84.99,1,0,12.402431066689513,0.17,1
123.23,p2p_transfer,p2p,c5ec293a,3,0,0,0,0,0,0,0.06,1,0,0,23,0.0,0.0,9.089165740278224,0,14.7,1.23,0,0.0,52834,0,0,23,0.0,0,0,9.089165740278224,0.94,0
267.74,merchant_payment,utilities,d5f45609,16,0,0,0,0,2,0,0.19,1,1,0,170,14.86,325.4,13.793656170351792,0,21.9,2.68,0,325.4,78851,0,2,170,14.86,0,0,13.793656170351792,0.81,1
146.0,bill_payment,utilities,de565a27,2,0,1,2477,0,1,0,0.18,0,0,1,171,49.4,375.18,16.35936339382373,0,7.6,1.46,1,375.18,27342,0,1,171,49.4,1,0,16.35936339382373,0.82,1
83.69,bill_payment,utilities,a2ce1f0e,5,1,0,0,1,0,0,0.44,0,1,1,157,36.85,472.26,7.051778708882365,0,12.8,0.84,0,472.26,46139,1,0,157,36.85,1,0,7.051778708882365,0.56,1
286.1,cash_in_agent,cash_ops,e823d5a1,3,1,0,0,0,3,0,0.27,1,0,0,146,16.92,225.32,10.50116092458301,0,13.3,2.86,0,225.32,47941,0,3,146,16.92,0,0,10.50116092458301,0.73,0
453.45,p2p_transfer,p2p,01fb7dae,5,0,0,0,0,3,0,0.0,1,0,0,5,28.22,472.26,7.191993769396902,0,16.7,4.53,0,472.26,60239,0,3,5,28.22,0,0,7.191993769396902,1.0,1
307.12,cash_out_agent,utilities,dfa0f3e8,4,0,0,0,0,2,1,0.07,0,0,1,51,12.38,225.32,12.078613308795534,0,18.2,3.07,0,225.32,65525,0,2,51,12.38,1,0,12.078613308795534,0.93,1
500.0,p2p_transfer,p2p,5f0c1673,4,1,1,910,0,0,0,0.29,1,0,0,143,0.0,0.0,12.118879585025434,0,4.9,5.0,1,0.0,17642,0,0,143,0.0,0,0,12.118879585025434,0.71,0
255.52,cash_in_agent,cash_ops,3188ef28,1,1,0,0,0,0,0,0.29,1,0,0,174,0.0,0.0,15.427690172646551,0,23.9,2.56,0,0.0,86209,0,0,174,0.0,0,0,15.427690172646551,0.71,0
21.64,bill_payment,utilities,63c6dde6,0,1,0,0,0,2,0,0.16,1,0,0,103,19.41,320.87,15.601140290455696,0,16.5,0.22,0,320.87,59505,0,2,103,19.41,0,0,15.601140290455696,0.84,0
344.47,merchant_payment,merchant,173d2e37,4,0,0,0,0,1,0,0.3,1,0,0,176,10.3,104.56,14.52602539389409,0,10.1,3.44,0,104.56,36536,0,1,176,10.3,0,0,14.52602539389409,0.7,1
600.54,bill_payment,utilities,9e6b87a1,0,0,0,0,0,3,0,0.13,1,0,0,141,57.81,320.87,9.10829407962347,0,5.6,6.01,0,320.87,19982,0,3,141,57.81,0,0,9.10829407962347,0.87,0
615.2,airtime_topup,utilities,a8d4a297,2,0,1,2875,0,2,0,0.05,1,0,0,52,0.0,0.0,7.167793262390042,0,20.0,6.15,1,0.0,72158,0,2,52,0.0,0,0,7.167793262390042,0.95,0
408.41,p2p_transfer,p2p,9dc58e50,0,0,0,0,0,0,0,0.15,1,0,0,42,17.8,235.67,9.44350493680122,0,13.2,4.08,0,235.67,47652,0,0,42,17.8,0,0,9.44350493680122,0.85,0
500.0,p2p_transfer,p2p,90ec1b55,3,0,0,0,0,1,0,0.03,1,0,0,153,5.33,104.56,9.690676533618591,0,19.6,5.0,0,104.56,70651,0,1,153,5.33,0,0,9.690676533618591,0.97,1
314.32,bill_payment,utilities,1d1f71df,3,1,0,0,0,3,0,0.26,1,0,0,113,58.47,325.4,3.0,1,5.6,3.14,0,325.4,20036,0,3,113,58.47,0,1,3.0,0.74,0
396.42,cash_out_agent,cash_ops,49a76d3c,4,1,0,0,0,3,0,0.14,0,0,1,122,16.54,235.67,10.741674411555579,0,14.2,3.96,0,235.67,51287,0,3,122,16.54,1,0,10.741674411555579,0.86,1
540.32,airtime_topup,utilities,510c103f,5,0,0,0,0,2,0,0.25,1,0,0,52,21.63,320.87,11.537888083855027,0,14.8,5.4,0,320.87,53412,0,2,52,21.63,0,0,11.537888083855027,0.75,0
369.92,cash_out_agent,cash_ops,e947defa,1,0,0,0,0,3,0,0.19,1,0,0,22,20.56,325.4,8.322254335716469,0,15.8,3.7,0,325.4,56970,0,3,22,20.56,0,0,8.322254335716469,0.81,1
86.58,bill_payment,utilities,3c40e082,3,0,0,0,0,2,0,0.08,1,0,0,174,21.86,225.32,6.1974706140233815,0,10.3,0.87,0,225.32,37099,0,2,174,21.86,0,0,6.1974706140233815,0.92,0
213.17,cash_in_agent,cash_ops,5addb544,5,1,0,0,0,1,0,0.13,1,0,0,174,172.75,358.4,12.06230458803723,0,2.1,2.13,0,358.4,7469,0,1,174,172.75,0,0,12.06230458803723,0.87,1
81.47,airtime_topup,utilities,b00a6248,12,0,0,0,1,1,0,0.11,1,0,0,164,0.0,0.0,12.839203918320786,0,18.6,0.81,0,0.0,66883,1,1,164,0.0,0,0,12.839203918320786,0.89,1
79.86,cash_in_agent,cash_ops,bba650d8,5,1,0,0,0,3,0,0.08,1,0,0,65,22.68,472.26,22.0,1,20.8,0.8,0,472.26,74970,0,3,65,22.68,0,1,22.0,0.92,0
297.94,bill_payment,utilities,ebdaba43,0,0,0,0,0,1,0,0.24,0,0,1,14,0.0,0.0,11.109456300470363,0,14.7,2.98,0,0.0,52857,0,1,14,0.0,1,0,11.109456300470363,0.76,1
104.19,p2p_transfer,p2p,1f72ca34,3,1,0,0,0,6,0,0.05,1,0,0,52,0.0,0.0,5.0,1,21.3,1.04,0,0.0,76532,0,6,52,0.0,0,1,5.0,0.95,1
85.99,cash_out_agent,cash_ops,31a4de27,1,0,0,0,0,0,0,0.05,1,0,0,54,18.57,225.32,13.101326131132694,0,12.1,0.86,0,225.32,43670,0,0,54,18.57,0,0,13.101326131132694,0.95,0
125.71,merchant_payment,merchant,14a23ba1,3,0,0,0,0,0,0,0.3,1,0,0,26,10.78,221.18,10.501277198893785,0,20.5,1.26,0,221.18,73871,0,0,26,10.78,0,0,10.501277198893785,0.7,0
13.31,p2p_transfer,p2p,ca6e2831,2,0,0,0,0,2,0,0.26,1,0,0,120,27.02,325.4,15.760560421332517,0,12.0,0.13,0,325.4,43359,0,2,120,27.02,0,0,15.760560421332517,0.74,0
160.78,p2p_transfer,p2p,25325a08,0,1,0,0,0,3,0,0.18,0,0,1,161,0.0,0.0,12.688713911914894,0,13.9,1.61,0,0.0,50132,0,3,161,0.0,1,0,12.688713911914894,0.82,1
397.76,bill_payment,utilities,41734a81,1,0,0,0,0,1,0,0.09,1,0,0,123,89.0,472.26,12.224880642420576,0,5.3,3.98,0,472.26,19103,0,1,123,89.0,0,0,12.224880642420576,0.91,1
158.51,p2p_transfer,p2p,1e154c04,3,0,0,0,0,2,0,0.2,1,0,0,106,22.07,375.18,4.0,1,17.0,1.59,0,375.18,61195,0,2,106,22.07,0,1,4.0,0.8,0
142.29,cash_out_agent,cash_ops,30d2dcb2,4,1,0,0,0,1,0,0.22,1,0,0,92,26.12,325.4,9.82354932630492,0,12.5,1.42,0,325.4,44842,0,1,92,26.12,0,0,9.82354932630492,0.78,0
446.05,bill_payment,utilities,4232cadb,2,0,0,0,0,4,0,0.23,1,0,0,146,15.02,358.4,6.839551346078004,0,23.9,4.46,0,358.4,85899,0,4,146,15.02,0,0,6.839551346078004,0.77,1
27.04,airtime_topup,utilities,8a648c77,1,0,0,0,0,1,0,0.14,1,0,0,55,50.38,358.4,5.0,1,7.1,0.27,0,358.4,25609,0,1,55,50.38,0,1,5.0,0.86,0
85.45,cash_out_agent,cash_ops,ca1cc8ca,4,0,0,0,0,1,0,0.01,0,0,1,102,246.29,320.87,12.32164394860171,0,1.3,0.85,0,320.87,4690,0,1,102,246.29,1,0,12.32164394860171,0.99,1
338.22,cash_in_agent,cash_ops,8a6072fe,3,0,0,0,0,3,0,0.21,1,0,0,99,33.12,472.26,21.0,1,14.3,3.38,0,472.26,51335,0,3,99,33.12,0,1,21.0,0.79,1
175.72,bill_payment,utilities,5789303d,16,0,1,3058,0,3,0,0.01,1,0,0,74,91.53,225.32,10.911609722970608,0,2.5,1.76,1,225.32,8862,0,3,74,91.53,0,0,10.911609722970608,0.99,1
689.03,cash_in_agent,cash_ops,0baa4afa,5,0,0,0,0,3,0,0.05,0,0,1,40,7.78,157.74,15.256737213503758,0,20.3,6.89,0,157.74,73017,0,3,40,7.78,1,0,15.256737213503758,0.95,1
348.91,p2p_transfer,p2p,352edfe9,0,1,0,0,0,0,0,0.11,1,0,0,48,13.47,235.67,15.465922637659919,0,17.5,3.49,0,235.67,62963,0,0,48,13.47,0,0,15.465922637659919,0.89,0
301.94,airtime_topup,utilities,8e62af12,1,0,1,1870,0,1,0,0.0,1,0,0,28,17.29,225.32,10.811110688338793,0,13.0,3.02,1,225.32,46915,0,1,28,17.29,0,0,10.811110688338793,1.0,0
550.0,p2p_transfer,cash_ops,83b2d7e9,9,0,0,0,1,3,0,0.06,0,0,1,144,271.57,0.0,11.355963368650714,0,14.3,5.5,0,0.0,51417,1,3,144,271.57,1,0,11.355963368650714,0.94,1
358.45,airtime_topup,utilities,d94251c8,2,1,0,0,0,0,0,0.14,1,0,0,70,57.83,472.26,11.214680554524087,0,8.2,3.58,0,472.26,29399,0,0,70,57.83,0,0,11.214680554524087,0.86,0
249.9,cash_out_agent,cash_ops,b8418db9,0,1,0,0,0,1,0,0.09,1,0,0,173,23.9,472.26,7.969588473160111,0,19.8,2.5,0,472.26,71148,0,1,173,23.9,0,0,7.969588473160111,0.91,0
247.6,cash_out_agent,cash_ops,82d96f1d,1,0,0,0,0,0,0,0.15,1,0,0,8,0.0,0.0,12.519644889803148,0,22.1,2.48,0,0.0,79574,0,0,8,0.0,0,0,12.519644889803148,0.85,1
192.02,bill_payment,utilities,46775c90,5,0,0,0,0,2,0,0.03,1,0,0,35,0.0,0.0,21.0,1,4.7,1.92,0,0.0,16959,0,2,35,0.0,0,1,21.0,0.97,0
550.0,p2p_transfer,p2p,ffceb832,5,0,0,0,0,4,0,0.78,1,1,0,122,0.0,0.0,1.0,1,13.8,5.5,0,0.0,49559,0,4,122,0.0,0,1,1.0,0.22,1
165.77,cash_in_agent,cash_ops,8008c162,0,1,0,0,0,2,0,0.01,1,0,0,88,8.52,157.74,0.0,1,18.5,1.66,0,157.74,66620,0,2,88,8.52,0,1,0.0,0.99,0
179.67,cash_out_agent,merchant,737abbe1,2,1,0,0,0,0,1,0.12,0,0,1,147,8.56,157.74,13.683880908401688,0,18.4,1.8,0,157.74,66328,0,0,147,8.56,1,0,13.683880908401688,0.88,1
59.55,merchant_payment,merchant,be05b800,1,0,0,0,0,5,0,0.08,1,0,0,73,37.82,375.18,13.469409480918916,0,9.9,0.6,0,375.18,35714,0,5,73,37.82,0,0,13.469409480918916,0.92,0
149.14,p2p_transfer,p2p,26998e13,0,1,0,0,0,1,0,0.22,1,0,0,160,6.72,157.74,7.768534136690578,0,23.5,1.49,0,157.74,84466,0,1,160,6.72,0,0,7.768534136690578,0.78,0
74.88,p2p_transfer,cash_ops,f97662ce,18,0,0,0,0,7,0,0.52,0,0,1,152,10.09,221.18,14.768917934150432,0,21.9,0.75,0,221.18,78935,0,7,152,10.09,1,0,14.768917934150432,0.48,1
267.59,airtime_topup,utilities,c9362743,5,0,0,0,0,4,0,0.27,1,0,0,21,6.12,104.56,12.757696890333843,0,17.1,2.68,0,104.56,61494,0,4,21,6.12,0,0,12.757696890333843,0.73,1
133.68,cash_out_agent,cash_ops,5f1d0fc5,4,1,0,0,0,4,0,0.23,1,0,0,144,43.03,375.18,12.579010772886349,0,8.7,1.34,0,375.18,31389,0,4,144,43.03,0,0,12.579010772886349,0.77,0
422.82,cash_out_agent,cash_ops,ed4e427f,1,1,1,3456,0,1,0,0.23,1,0,0,89,19.99,472.26,9.69441580784964,0,23.6,4.23,1,472.26,85034,0,1,89,19.99,0,0,9.69441580784964,0.77,0
163.19,cash_in_agent,cash_ops,d46c824d,4,1,0,0,0,2,0,0.26,1,0,0,11,30.81,235.67,8.682008735030598,0,7.6,1.63,0,235.67,27536,0,2,11,30.81,0,0,8.682008735030598,0.74,0
84.4,p2p_transfer,p2p,eb63c90e,0,1,0,0,0,1,0,0.06,1,0,0,26,27.04,235.67,8.619994024261311,0,8.7,0.84,0,235.67,31374,0,1,26,27.04,0,0,8.619994024261311,0.94,0
302.76,cash_in_agent,cash_ops,28716b90,5,1,0,0,0,0,0,0.11,1,0,0,67,24.9,472.26,11.012444487461272,0,19.0,3.03,0,472.26,68276,0,0,67,24.9,0,0,11.012444487461272,0.89,1
210.57,merchant_payment,merchant,f6b78b79,1,0,0,0,0,1,0,0.21,1,0,0,63,15.81,235.67,12.021817075397927,0,14.9,2.11,0,235.67,53663,0,1,63,15.81,0,0,12.021817075397927,0.79,1
144.71,cash_out_agent,cash_ops,fed08a3f,1,0,0,0,0,3,0,0.26,1,0,0,27,15.52,325.4,7.165930862468023,0,21.0,1.45,0,325.4,75470,0,3,27,15.52,0,0,7.165930862468023,0.74,0
178.02,cash_in_agent,cash_ops,5addb544,0,1,0,0,0,0,0,0.13,0,0,1,84,99.21,325.4,11.394931900196681,0,3.3,1.78,0,325.4,11807,0,0,84,99.21,1,0,11.394931900196681,0.87,1
346.07,cash_out_agent,cash_ops,ea9c1c8a,5,0,0,0,0,2,1,0.09,1,0,0,136,33.13,157.74,10.784857671007034,0,4.8,3.46,0,157.74,17140,0,2,136,33.13,0,0,10.784857671007034,0.91,1
176.3,cash_out_agent,cash_ops,3348b567,2,1,0,0,0,3,0,0.27,1,0,0,177,20.36,325.4,4.370732274847455,0,16.0,1.76,0,325.4,57547,0,3,177,20.36,0,0,4.370732274847455,0.73,0
208.73,cash_out_agent,cash_ops,e562e549,2,1,0,0,0,4,0,0.04,1,0,0,73,14.08,221.18,5.549404817240739,0,15.7,2.09,0,221.18,56570,0,4,73,14.08,0,0,5.549404817240739,0.96,0
247.55,merchant_payment,merchant,7b5a8d4e,2,0,0,0,0,2,0,0.17,1,0,0,39,28.68,225.32,11.837627683168652,0,7.9,2.48,0,225.32,28280,0,2,39,28.68,0,0,11.837627683168652,0.83,1
177.09,p2p_transfer,p2p,eac18fbc,2,0,1,2813,0,1,0,0.24,1,0,0,76,0.0,0.0,9.048908605519095,0,19.8,1.77,1,0.0,71333,0,1,76,0.0,0,0,9.048908605519095,0.76,0
327.54,bill_payment,utilities,e87fe0bd,4,0,0,0,0,1,0,0.29,1,0,0,113,0.0,0.0,3.0,1,2.6,3.28,0,0.0,9524,0,1,113,0.0,0,1,3.0,0.71,1
255.59,merchant_payment,merchant,1035ca3c,1,0,0,0,0,3,0,0.28,1,0,0,52,0.0,0.0,23.0,1,16.8,2.56,0,0.0,60319,0,3,52,0.0,0,1,23.0,0.72,0
66.74,merchant_payment,merchant,832fd9d1,2,0,0,0,0,1,0,0.03,1,0,0,26,34.89,472.26,10.345754077371689,0,13.5,0.67,0,472.26,48729,0,1,26,34.89,0,0,10.345754077371689,0.97,0
370.03,p2p_transfer,p2p,fa0afd56,5,0,0,0,0,2,0,0.08,1,0,0,153,16.25,225.32,7.155249391661292,0,13.9,3.7,0,225.32,49907,0,2,153,16.25,0,0,7.155249391661292,0.92,0
500.0,p2p_transfer,p2p,6e3f1365,2,1,1,1216,0,4,0,0.21,1,0,0,179,0.0,0.0,6.116512134107745,0,19.1,5.0,1,0.0,68932,0,4,179,0.0,0,0,6.116512134107745,0.79,1
169.74,bill_payment,utilities,ae56139d,0,0,0,0,0,3,0,0.05,1,0,0,121,19.27,375.18,11.180314226687116,0,19.5,1.7,0,375.18,70086,0,3,121,19.27,0,0,11.180314226687116,0.95,0
264.99,cash_in_agent,cash_ops,b13326b9,12,0,0,0,0,4,0,0.27,1,0,0,165,10.96,235.67,8.265044740353721,0,21.5,2.65,0,235.67,77414,0,4,165,10.96,0,0,8.265044740353721,0.73,1
114.02,airtime_topup,utilities,da937ec6,0,0,0,0,0,1,0,0.17,1,0,0,72,24.73,320.87,12.49086175619834,0,13.0,1.14,0,320.87,46718,0,1,72,24.73,0,0,12.49086175619834,0.83,0
